"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","product_states","product_transitions","product_scc","automaton"
"((a) & (((a) & ((F(!(b))) R ((c) & (!(d))))) | ((!(a)) & ((G(b)) U ((!(c)) | (d)))))) | ((!(a)) & (((a) & ((G(b)) U ((!(c)) | (d)))) | ((!(a)) & ((F(!(b))) R ((c) & (!(d)))))))","sd.ltl2ldba.yes","ok",0,0.723936,4,7,21,1,4,1,1,0,601,9541,4,"HOA: v1 States: 4 Start: 0 AP: 3 ""b"" ""c"" ""d"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc --BODY-- State: 0 [!0&1&!2] 1 [0&1&!2] 2 [0&1&!2] 3 State: 1 {0} [t] 1 State: 2 [!0] 1 [0] 2 State: 3 {0} [1&!2] 3 --END--"
"((a) & (((a) & ((F(!(b))) R ((c) & (!(d))))) | ((!(a)) & ((G(b)) U ((!(c)) | (d)))))) | ((!(a)) & (((a) & ((G(b)) U ((!(c)) | (d)))) | ((!(a)) & ((F(!(b))) R ((c) & (!(d)))))))","sd.2-step.yes","ok",0,0.0151669,4,8,26,1,4,0,0,0,584,12351,18,"HOA: v1 States: 4 Start: 2 AP: 3 ""b"" ""c"" ""d"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic stutter-invariant weak --BODY-- State: 0 [0] 0 [!0] 1 State: 1 {0} [t] 1 State: 2 [!0&1&!2] 1 [0&1&!2] 3 State: 3 {0} [0&!1 | 0&2] 0 [!0] 1 [0&1&!2] 3 --END--"
"((a) & (((a) & ((F(!(b))) R ((c) & (!(d))))) | ((!(a)) & ((G(b)) U ((!(c)) | (d)))))) | ((!(a)) & (((a) & ((G(b)) U ((!(c)) | (d)))) | ((!(a)) & ((F(!(b))) R ((c) & (!(d)))))))","cd.ltl2ldba.yes","ok",0,0.672108,5,11,30,1,5,2,1,0,784,13941,19,"HOA: v1 States: 5 Start: 0 AP: 3 ""b"" ""c"" ""d"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc --BODY-- State: 0 [0&1&!2] 1 [!0&1&!2] 2 [0&1&!2] 4 State: 1 [0&1&!2] 1 [!0] 2 [0&!1 | 0&2] 3 [0&1&!2] 4 State: 2 {0} [t] 2 State: 3 [!0] 2 [0] 3 State: 4 {0} [1&!2] 4 --END--"
"((a) & (((a) & ((F(!(b))) R ((c) & (!(d))))) | ((!(a)) & ((G(b)) U ((!(c)) | (d)))))) | ((!(a)) & (((a) & ((G(b)) U ((!(c)) | (d)))) | ((!(a)) & ((F(!(b))) R ((c) & (!(d)))))))","sd.nba2ldba.no","ok",0,0.270901,4,8,26,1,4,0,0,0,584,12351,18,"HOA: v1 States: 4 Start: 0 AP: 3 ""b"" ""c"" ""d"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic --BODY-- State: 0 [!0&1&!2] 2 [0&1&!2] 3 State: 1 [0] 1 [!0] 2 State: 2 {0} [t] 2 State: 3 {0} [0&!1 | 0&2] 1 [!0] 2 [0&1&!2] 3 --END--"
"(G(a)) R (b)","sd.seminator.no","ok",0,0.016999,3,6,7,1,2,0,0,0,597,7112,2,"HOA: v1 States: 3 Start: 1 AP: 2 ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant weak --BODY-- State: 0 {0} [1] 0 State: 1 {0} [0&!1] 1 [0&1] 2 State: 2 {0} [!0&1] 0 [0&!1] 1 [0&1] 2 --END--"
"(G(a)) R (b)","cd.seminator.no","ok",0,0.0195019,3,6,7,1,2,0,0,0,597,7112,2,"HOA: v1 States: 3 Start: 1 AP: 2 ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant weak --BODY-- State: 0 {0} [1] 0 State: 1 {0} [0&!1] 1 [0&1] 2 State: 2 {0} [!0&1] 0 [0&!1] 1 [0&1] 2 --END--"
"(G(a)) R (b)","sd.nba2ldba.yes","ok",0,0.282031,3,6,7,1,2,0,0,0,597,7112,2,"HOA: v1 States: 3 Start: 1 AP: 2 ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic weak --BODY-- State: 0 {0} [1] 0 State: 1 {0} [0&!1] 1 [0&1] 2 State: 2 {0} [!0&1] 0 [0&!1] 1 [0&1] 2 --END--"
"(G(a)) R (b)","cd.seminator.yes","ok",0,0.0183612,3,6,7,1,2,0,0,0,597,7112,2,"HOA: v1 States: 3 Start: 1 AP: 2 ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant weak --BODY-- State: 0 {0} [1] 0 State: 1 {0} [0&!1] 1 [0&1] 2 State: 2 {0} [!0&1] 0 [0&!1] 1 [0&1] 2 --END--"
"(G(a)) R (b)","sd.ltl2ldba.no","ok",0,0.48238,3,7,9,1,3,1,1,0,600,9133,3,"HOA: v1 States: 3 Start: 0 AP: 2 ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc --BODY-- State: 0 [0&!1] 0 [0&1] 0 [0&!1] 1 [0&1] 2 [0&1] 1 State: 1 {0} [0] 1 State: 2 {0} [1] 2 --END--"
"(G(a)) R (b)","cd.ltl2ldba.no","ok",0,0.609009,4,13,15,1,3,2,1,0,797,15149,3,"HOA: v1 States: 4 Start: 0 AP: 2 ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc --BODY-- State: 0 [0&!1] 0 [0&1] 1 [0&!1] 3 [0&1] 2 [0&1] 3 State: 1 [0&!1] 0 [0&1] 1 [!0&1] 2 [0&!1] 3 [0&1] 2 [0&1] 3 State: 2 {0} [1] 2 State: 3 {0} [0] 3 --END--"
"(G(a)) R (b)","cd.2-step.yes","ok",0,0.0150482,3,6,7,1,2,0,0,0,597,7112,2,"HOA: v1 States: 3 Start: 1 AP: 2 ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant weak --BODY-- State: 0 {0} [1] 0 State: 1 {0} [0&!1] 1 [0&1] 2 State: 2 {0} [!0&1] 0 [0&!1] 1 [0&1] 2 --END--"
"(G(a)) R (b)","cd.2-step.no","ok",0,0.0127373,3,6,7,1,2,0,0,0,597,7112,2,"HOA: v1 States: 3 Start: 1 AP: 2 ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant weak --BODY-- State: 0 {0} [1] 0 State: 1 {0} [0&!1] 1 [0&1] 2 State: 2 {0} [!0&1] 0 [0&!1] 1 [0&1] 2 --END--"
"(G(a)) R (b)","sd.2-step.no","ok",0,0.0161411,3,6,7,1,2,0,0,0,597,7112,2,"HOA: v1 States: 3 Start: 1 AP: 2 ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant weak --BODY-- State: 0 {0} [1] 0 State: 1 {0} [0&!1] 1 [0&1] 2 State: 2 {0} [!0&1] 0 [0&!1] 1 [0&1] 2 --END--"
"(G(a)) R (b)","sd.seminator.yes","ok",0,0.017521,3,6,7,1,2,0,0,0,597,7112,2,"HOA: v1 States: 3 Start: 1 AP: 2 ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant weak --BODY-- State: 0 {0} [1] 0 State: 1 {0} [0&!1] 1 [0&1] 2 State: 2 {0} [!0&1] 0 [0&!1] 1 [0&1] 2 --END--"
"(G(a)) R (b)","sd.ltl2ldba.yes","ok",0,0.484429,3,5,9,1,3,1,1,0,600,9133,3,"HOA: v1 States: 3 Start: 0 AP: 2 ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc --BODY-- State: 0 [0] 0 [0] 1 [0&1] 2 State: 1 {0} [0] 1 State: 2 {0} [1] 2 --END--"
"(G(a)) R (b)","sd.2-step.yes","ok",0,0.0162353,3,6,7,1,2,0,0,0,597,7112,2,"HOA: v1 States: 3 Start: 1 AP: 2 ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic stutter-invariant weak --BODY-- State: 0 {0} [1] 0 State: 1 {0} [0&!1] 1 [0&1] 2 State: 2 {0} [!0&1] 0 [0&!1] 1 [0&1] 2 --END--"
"(G(a)) R (b)","cd.ltl2ldba.yes","ok",0,0.479045,4,10,15,1,3,2,1,0,797,15149,3,"HOA: v1 States: 4 Start: 0 AP: 2 ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc --BODY-- State: 0 [0&!1] 0 [0&1] 1 [0&1] 2 [0] 3 State: 1 [0&!1] 0 [0&1] 1 [1] 2 [0] 3 State: 2 {0} [1] 2 State: 3 {0} [0] 3 --END--"
"(G(a)) R (b)","sd.nba2ldba.no","ok",0,0.278594,3,6,7,1,2,0,0,0,597,7112,2,"HOA: v1 States: 3 Start: 0 AP: 2 ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic --BODY-- State: 0 {0} [0&!1] 0 [0&1] 2 State: 1 {0} [1] 1 State: 2 {0} [!0&1] 1 [0&!1] 0 [0&1] 2 --END--"
"(a) | ((G(F(b))) & ((!(b)) R (X(c)))) | ((F(G(!(b)))) & ((b) U (X(!(c)))))","sd.seminator.no","ok",0,0.0213287,9,18,72,1,9,4,1,0,1598,30208,407,"HOA: v1 States: 9 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic --BODY-- State: 0 [0] 1 [!0&1] 2 [!0&1] 3 [!0] 4 [!0&!1] 5 State: 1 [t] 1 {0} State: 2 [1] 2 [t] 4 State: 3 [1&2] 3 {0} [!1&2] 5 State: 4 [!1&!2] 6 [!2] 7 State: 5 [2] 8 State: 6 [!1] 6 {0} State: 7 [!1] 6 [t] 7 State: 8 [!1] 8 [1] 8 {0} --END--"
"(a) | ((G(F(b))) & ((!(b)) R (X(c)))) | ((F(G(!(b)))) & ((b) U (X(!(c)))))","cd.seminator.no","ok",0,0.0197546,11,26,92,1,11,6,1,0,1995,41457,608,"HOA: v1 States: 11 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic --BODY-- State: 0 ""{0}"" [!0&1] 1 [!0&!1] 2 [0] 6 [!0&1] 7 [!0&!1] 8 State: 1 ""{24}"" [1&2] 1 [!1&2] 2 [1&!2] 4 [!1&!2] 5 [!1&!2] 9 State: 2 ""{4}"" [!2] 3 [!1&!2] 9 State: 3 ""{7}"" [t] 3 [!1] 9 State: 4 ""{247}"" [1] 4 [!1] 5 [!1] 9 State: 5 ""{47}"" [t] 3 [!1] 9 State: 6 ""1"" [t] 6 {0} State: 7 ""3"" [1&2] 7 {0} [!1&2] 8 State: 8 ""5"" [2] 10 State: 9 ""6"" [!1] 9 {0} State: 10 ""8"" [!1] 10 [1] 10 {0} --END--"
"(a) | ((G(F(b))) & ((!(b)) R (X(c)))) | ((F(G(!(b)))) & ((b) U (X(!(c)))))","sd.nba2ldba.yes","ok",0,0.382355,15,31,122,1,12,6,1,0,2795,55411,609,"HOA: v1 States: 15 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0&!1] 1 [!0] 2 [!0&1] 3 [!0&1] 4 [0] 5 [!0&1] 6 State: 1 [2] 7 [2] 8 State: 2 [!2] 9 [!1&!2] 10 State: 3 [!1&2] 1 [1&2] 3 State: 4 [t] 2 [1] 4 State: 5 [t] 5 {0} State: 6 [1&2] 6 {0} [!1&2] 11 State: 7 [t] 7 [1] 8 State: 8 [1] 8 {0} [!1] 13 {0} State: 9 [t] 9 [!1] 10 State: 10 [!1] 10 {0} State: 11 [2] 12 State: 12 [1] 8 [!1] 13 State: 13 [1] 12 {0} [!1] 14 {0} State: 14 [1] 12 [!1] 14 --END--"
"(a) | ((G(F(b))) & ((!(b)) R (X(c)))) | ((F(G(!(b)))) & ((b) U (X(!(c)))))","cd.seminator.yes","ok",0,0.0295779,9,20,68,1,9,4,1,0,1595,29007,407,"HOA: v1 States: 9 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic --BODY-- State: 0 [!0&1] 1 [!0&!1] 2 [0] 4 [!0&1] 5 [!0&!1] 6 State: 1 [1&2] 1 [!1&2] 2 [!2] 3 [!1&!2] 7 State: 2 [!2] 3 [!1&!2] 7 State: 3 [t] 3 [!1] 7 State: 4 [t] 4 {0} State: 5 [1&2] 5 {0} [!1&2] 6 State: 6 [2] 8 State: 7 [!1] 7 {0} State: 8 [!1] 8 [1] 8 {0} --END--"
"(a) | ((G(F(b))) & ((!(b)) R (X(c)))) | ((F(G(!(b)))) & ((b) U (X(!(c)))))","sd.ltl2ldba.no","ok",0,0.700669,16,42,134,1,16,5,1,0,2992,51417,1406,"HOA: v1 States: 17 Start: 1 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [0] 3 {0} State: 1 [!1] 5 [1] 4 [1] 6 [1] 7 [0] 3 [!1] 8 [1] 8 [1] 2 [1] 11 State: 2 [!1] 8 [1] 8 [1] 2 [1] 11 State: 3 [t] 3 {0} State: 4 [!1&2] 5 [1&2] 4 [1&2] 6 [1&2] 7 State: 5 [!1&2] 12 [1&2] 12 State: 6 [!1&2] 13 [1&2] 16 State: 7 [!1&2] 7 [1&2] 7 {0} State: 8 [!1&!2] 9 [1&!2] 9 [!1&!2] 10 [1&!2] 10 State: 9 [!1] 9 [1] 9 [!1] 10 [1] 10 State: 10 [!1] 10 {0} State: 11 [!1] 15 State: 12 [!1] 12 [1] 12 {0} State: 13 [!1&2] 12 [1&2] 12 {0} State: 14 [2] 12 {0} State: 15 [!1&!2] 10 {0} State: 16 [!1&2] 14 [1&2] 16 --END--"
"(a) | ((G(F(b))) & ((!(b)) R (X(c)))) | ((F(G(!(b)))) & ((b) U (X(!(c)))))","cd.ltl2ldba.no","ok",0,0.763579,15,44,114,1,15,4,1,0,2789,51084,1203,"HOA: v1 States: 15 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0&!1] 2 [0] 1 {0} [!0&1] 3 [!0&1] 4 [!0&1] 5 [!0&1] 6 [!0&1] 7 State: 1 [t] 1 {0} State: 2 [!1&!2] 8 [1&!2] 8 [!1&!2] 9 [1&!2] 9 [!1&2] 10 [1&2] 10 State: 3 [!1&!2] 8 [1&!2] 8 [!1&2] 2 [1&2] 3 [!1&!2] 9 [1&!2] 9 [1&2] 4 [1&2] 5 [1&2] 6 [1&2] 7 State: 4 [!1&!2] 9 {0} [!1&2] 11 State: 5 [!1&2] 5 [1&2] 5 {0} State: 6 [!1&2] 14 [1&2] 12 State: 7 [!1] 7 State: 8 [!1] 8 [1] 8 [!1] 9 [1] 9 State: 9 [!1] 9 {0} State: 10 [!1] 10 [1] 10 {0} State: 11 [!1&!2] 9 {0} State: 12 [!1&2] 13 [1&2] 12 State: 13 [2] 10 {0} State: 14 [!1&2] 10 [1&2] 10 {0} --END--"
"(a) | ((G(F(b))) & ((!(b)) R (X(c)))) | ((F(G(!(b)))) & ((b) U (X(!(c)))))","cd.2-step.yes","ok",0,0.0306822,9,20,68,1,9,4,1,0,1595,29007,407,"HOA: v1 States: 9 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic --BODY-- State: 0 [!0&1] 1 [!0&!1] 2 [0] 4 [!0&1] 5 [!0&!1] 6 State: 1 [1&2] 1 [!1&2] 2 [!2] 3 [!1&!2] 7 State: 2 [!2] 3 [!1&!2] 7 State: 3 [t] 3 [!1] 7 State: 4 [t] 4 {0} State: 5 [1&2] 5 {0} [!1&2] 6 State: 6 [2] 8 State: 7 [!1] 7 {0} State: 8 [!1] 8 [1] 8 {0} --END--"
"(a) | ((G(F(b))) & ((!(b)) R (X(c)))) | ((F(G(!(b)))) & ((b) U (X(!(c)))))","cd.2-step.no","ok",0,0.020351,11,26,92,1,11,6,1,0,1995,41457,608,"HOA: v1 States: 11 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic --BODY-- State: 0 ""{0}"" [!0&1] 1 [!0&!1] 2 [0] 6 [!0&1] 7 [!0&!1] 8 State: 1 ""{24}"" [1&2] 1 [!1&2] 2 [1&!2] 4 [!1&!2] 5 [!1&!2] 9 State: 2 ""{4}"" [!2] 3 [!1&!2] 9 State: 3 ""{7}"" [t] 3 [!1] 9 State: 4 ""{247}"" [1] 4 [!1] 5 [!1] 9 State: 5 ""{47}"" [t] 3 [!1] 9 State: 6 ""1"" [t] 6 {0} State: 7 ""3"" [1&2] 7 {0} [!1&2] 8 State: 8 ""5"" [2] 10 State: 9 ""6"" [!1] 9 {0} State: 10 ""8"" [!1] 10 [1] 10 {0} --END--"
"(a) | ((G(F(b))) & ((!(b)) R (X(c)))) | ((F(G(!(b)))) & ((b) U (X(!(c)))))","sd.2-step.no","ok",0,0.0206829,9,18,72,1,9,4,1,0,1598,30208,407,"HOA: v1 States: 9 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic --BODY-- State: 0 [0] 1 [!0&1] 2 [!0&1] 3 [!0] 4 [!0&!1] 5 State: 1 [t] 1 {0} State: 2 [1] 2 [t] 4 State: 3 [1&2] 3 {0} [!1&2] 5 State: 4 [!1&!2] 6 [!2] 7 State: 5 [2] 8 State: 6 [!1] 6 {0} State: 7 [!1] 6 [t] 7 State: 8 [!1] 8 [1] 8 {0} --END--"
"(a) | ((G(F(b))) & ((!(b)) R (X(c)))) | ((F(G(!(b)))) & ((b) U (X(!(c)))))","sd.seminator.yes","ok",0,0.027486,9,18,72,1,9,4,1,0,1598,30208,407,"HOA: v1 States: 9 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc semi-deterministic --BODY-- State: 0 [0] 1 [!0&1] 2 [!0&1] 3 [!0] 4 [!0&!1] 5 State: 1 [t] 1 {0} State: 2 [1] 2 [t] 4 State: 3 [1&2] 3 {0} [!1&2] 5 State: 4 [!1&!2] 6 [!2] 7 State: 5 [2] 8 State: 6 [!1] 6 {0} State: 7 [!1] 6 [t] 7 State: 8 [!1] 8 [1] 8 {0} --END--"
